# -------------------------------------------------------
# App: de.tum.in.tumcampus, date: 20110713-20120228
# -------------------------------------------------------

date,carrier,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20120130,Pannon GSM,0,0,0,1,0,0,0,0
20120130,Orange Communications SA,0,1,0,1,1,0,0,0
20120130,Orange,0,2,0,3,1,0,0,0
20120130,Optus,0,1,0,1,1,0,0,0
20120130,O2 UK Ltd.,0,0,0,1,0,0,0,0
20120130,NTT DOCOMO,0,2,0,2,2,0,0,0
20120130,Movistar,0,0,0,1,0,0,0,0
20120130,MobileOne,0,0,0,1,0,0,0,0
20120130,Mobifone,0,0,0,1,0,0,0,0
20120130,Megafon,0,2,0,2,2,0,0,0
20120130,M-Tel GSM BG,0,0,0,2,0,0,0,0
20120130,KPN Telecom B.V.,0,0,0,1,0,0,0,1
20120130,Hutchison 3G Austria,0,0,0,4,0,0,0,0
20120130,Globul,0,1,0,1,1,0,0,0
20120130,Globe Telecom,0,1,0,1,1,0,0,0
20120130,E-Plus Mobilfunk GmbH & Co. KG,2,137,2,240,133,1,1,18
20120130,China Mobile,0,2,0,3,2,0,0,0
20120130,Bouygues Telecom,0,1,0,1,1,0,0,0
20120130,BCP,0,0,0,1,0,0,0,0
20120130,Android Emulator,0,0,0,2,0,0,0,0
20120130,Aircel Ltd.,0,0,0,1,0,0,0,0
20120129,unknown,0,0,0,2,0,0,0,0
20120129,o2,0,370,0,680,360,0,0,87
20120129,Xfera,0,1,0,2,1,0,0,0
20120129,Vodafone - RO,0,0,0,1,0,0,0,0
20120129,Vodafone - CH,0,1,0,12,1,0,0,0
20120129,Vodafone - AT,0,1,0,4,1,0,0,0
20120129,Vodafone,0,139,0,222,136,0,0,33
20120129,UNKNOWN,2,151,1,328,140,1,1,62
20120129,Telstra,0,1,0,1,1,0,0,1
20120129,Telekom,0,173,0,281,169,0,0,35
20120129,Telecom Italia Mobile (TIM),0,0,0,1,0,0,0,0
20120129,Teleacre Cel,0,0,0,1,0,0,0,0
20120129,Tele2 Sverige AB,0,1,0,2,1,0,0,0
20120129,TDC Switzerland AG,0,1,0,5,1,0,0,0
20120129,T-Mobile - US,0,0,0,1,0,0,0,0
20120129,T-Mobile - PL,0,0,0,1,0,0,0,0
20120129,T-Mobile - MK,0,1,0,1,1,0,0,0
20120129,T-Mobile - AT,0,0,0,1,0,0,0,0
20120129,T-Mobile,0,0,0,1,0,0,0,0
20120129,Sonofon,0,1,0,1,1,0,0,1
20120129,SK Telecom,0,1,0,1,1,0,0,0
20120129,Pannon GSM,0,0,0,1,0,0,0,0
20120129,Orange Communications SA,0,1,0,1,1,0,0,0
20120129,Orange,0,2,0,3,1,0,0,0
20120129,Optus,0,1,0,1,1,0,0,0
20120129,O2 UK Ltd.,0,0,0,1,0,0,0,0
20120129,NTT DOCOMO,0,2,0,2,2,0,0,0
20120129,Movistar,0,0,0,1,0,0,0,0
20120129,MobileOne,0,0,0,1,0,0,0,0
20120129,Mobifone,0,0,0,1,0,0,0,0
20120129,Megafon,0,2,0,2,2,0,0,0
20120129,M-Tel GSM BG,0,0,0,2,0,0,0,0
20120129,KPN Telecom B.V.,0,1,0,1,1,0,0,0
20120129,Hutchison 3G Austria,0,0,0,4,0,0,0,0
20120129,Globul,0,1,0,1,1,0,0,0
20120129,Globe Telecom,0,1,0,1,1,0,0,0
20120129,E-Plus Mobilfunk GmbH & Co. KG,1,136,1,236,131,4,4,38
20120129,China Mobile,0,2,0,3,2,0,0,0
20120129,Bouygues Telecom,0,1,0,1,1,0,0,1
20120129,BCP,0,0,0,1,0,0,0,0
20120129,Android Emulator,0,0,0,2,0,0,0,0
20120129,Aircel Ltd.,0,0,0,1,0,0,0,0
20120128,unknown,0,0,0,2,0,0,0,0
20120128,o2,4,378,3,688,366,0,0,34
20120128,Xfera,0,1,0,2,1,0,0,1
20120128,Vodafone - RO,0,0,0,1,0,0,0,0
20120128,Vodafone - CH,0,1,0,12,1,0,0,0
20120128,Vodafone - AT,0,1,0,4,1,0,0,0
20120128,Vodafone,1,138,1,223,134,1,1,18
20120128,UNKNOWN,3,145,3,315,135,1,0,19
20120128,Telstra,0,1,0,1,1,0,0,0
20120128,Telekom,0,177,0,283,172,0,0,18
20120128,Telecom Italia Mobile (TIM),0,0,0,1,0,0,0,0
20120128,Teleacre Cel,0,0,0,1,0,0,0,0
20120128,Tele2 Sverige AB,0,1,0,2,1,0,0,0
20120128,TDC Switzerland AG,0,1,0,5,1,0,0,0
20120128,T-Mobile - US,0,0,0,1,0,0,0,0
20120128,T-Mobile - PL,0,0,0,1,0,0,0,0
20120128,T-Mobile - MK,0,1,0,1,1,0,0,0
20120128,T-Mobile - AT,0,0,0,1,0,0,0,0
20120128,T-Mobile,0,0,0,1,0,0,0,0
20120128,Sonofon,0,1,0,1,1,0,0,0
20120128,SK Telecom,0,1,0,1,1,0,0,0
20120128,Pannon GSM,0,0,0,1,0,0,0,0
20120128,Orange Communications SA,0,1,0,1,1,0,0,1
20120128,Orange,0,3,0,4,2,0,0,0
20120128,Optus,0,1,0,1,1,0,0,0
20120128,O2 UK Ltd.,0,0,0,1,0,0,0,0
20120128,NTT DOCOMO,0,2,0,2,2,0,0,0
20120128,Movistar,0,0,0,1,0,0,0,0
20120128,MobileOne,0,0,0,1,0,0,0,0
20120128,Mobifone,0,0,0,1,0,0,0,0
20120128,Megafon,0,2,0,2,2,0,0,0
20120128,M-Tel GSM BG,0,0,0,2,0,0,0,0
20120128,KPN Telecom B.V.,0,1,0,1,1,0,0,0
20120128,Hutchison 3G Austria,0,0,0,4,0,0,0,0
20120128,Globul,0,1,0,1,1,0,0,0
20120128,Globe Telecom,0,1,0,1,1,0,0,0
20120128,E-Plus Mobilfunk GmbH & Co. KG,5,137,3,236,133,1,1,15
20120128,China Mobile,0,2,0,3,2,0,0,0
20120128,Bouygues Telecom,0,1,0,1,1,0,0,0
20120128,BCP,0,0,0,1,0,0,0,0
20120128,Android Emulator,0,0,0,2,0,0,0,0
20120128,Aircel Ltd.,0,0,0,1,0,0,0,0
20120127,unknown,0,0,0,298,0,1,1,0
20120127,o2,4,361,4,568,349,2,2,60
20120127,Xfera,0,1,0,1,1,0,0,0
20120127,Vodafone - RO,0,0,0,1,0,0,0,0
20120127,Vodafone - CH,0,1,0,9,1,0,0,0
20120127,Vodafone - AT,0,1,0,4,1,0,0,0
20120127,Vodafone,0,141,0,191,137,0,0,29
20120127,UNKNOWN,3,159,2,234,151,0,0,39
20120127,Telstra,0,1,0,1,1,0,0,1
20120127,Telekom,2,177,2,244,172,1,1,29
20120127,Telecom Italia Mobile (TIM),0,0,0,1,0,0,0,0
20120127,Teleacre Cel,0,0,0,1,0,0,0,0
20120127,Tele2 Sverige AB,0,1,0,2,1,0,0,0
20120127,TDC Switzerland AG,0,1,0,5,1,0,0,0
20120127,T-Mobile - PL,0,0,0,1,0,0,0,0
20120127,T-Mobile - MK,0,1,0,1,1,0,0,0
20120127,T-Mobile - AT,0,0,0,2,0,0,0,0
20120127,Sonofon,0,1,0,1,1,0,0,0
20120127,SK Telecom,0,1,0,1,1,0,0,0
20120127,Pannon GSM,0,0,0,1,0,0,0,0
20120127,Orange Communications SA,0,1,0,1,1,0,0,0
20120127,Orange,0,2,0,2,1,0,0,0
20120127,Optus,0,1,0,1,1,0,0,0
20120127,O2 UK Ltd.,0,0,0,1,0,0,0,0
20120127,NTT DOCOMO,0,2,0,2,2,0,0,0
20120127,Movistar,0,0,0,1,0,0,0,0
20120127,MobileOne,0,0,0,1,0,0,0,0
20120127,Mobifone,0,0,0,1,0,0,0,0
20120127,Megafon,0,1,0,1,1,0,0,0
20120127,M-Tel GSM BG,0,0,0,1,0,0,0,0
20120127,KPN Telecom B.V.,0,1,0,1,1,0,0,0
20120127,Hutchison 3G Austria,0,0,0,4,0,0,0,0
20120127,Globul,0,1,0,1,1,0,0,0
20120127,Globe Telecom,0,1,0,1,1,0,0,0
20120127,E-Plus Mobilfunk GmbH & Co. KG,3,135,3,199,128,2,2,32
20120127,China Mobile,0,1,0,2,1,0,0,0
20120127,Bouygues Telecom,0,1,0,1,1,0,0,1
20120127,Bell Mobility,0,0,0,1,0,0,0,0
20120127,Aircel Ltd.,0,0,0,1,0,0,0,0
20120126,unknown,1,0,1,298,0,0,0,1
20120126,o2,3,370,2,572,357,2,2,30
20120126,Xfera,0,1,0,1,1,0,0,0
20120126,Vodafone - RO,0,0,0,1,0,0,0,0
20120126,Vodafone - CH,0,1,0,8,1,0,0,0
20120126,Vodafone - AT,0,1,0,4,1,0,0,0
20120126,Vodafone,0,143,0,194,139,0,0,17
20120126,UNKNOWN,1,148,1,222,139,1,1,22
20120126,Telstra,1,1,1,1,1,0,0,0
20120126,Telekom,1,176,1,243,171,2,2,20
20120126,Telecom Italia Mobile (TIM),0,0,0,1,0,0,0,0
20120126,Teleacre Cel,0,0,0,1,0,0,0,0
20120126,Tele2 Sverige AB,0,1,0,2,1,0,0,0
20120126,TDC Switzerland AG,0,1,0,5,1,0,0,0
20120126,T-Mobile - PL,0,0,0,1,0,0,0,0
20120126,T-Mobile - MK,0,1,0,1,1,0,0,0
20120126,T-Mobile - AT,0,0,0,2,0,0,0,0
20120126,Sonofon,0,1,0,1,1,0,0,1
20120126,SK Telecom,0,1,0,1,1,0,0,0
20120126,Pannon GSM,0,0,0,1,0,0,0,0
20120126,Orange Communications SA,0,1,0,1,1,0,0,1
20120126,Orange,0,1,0,1,0,0,0,0
20120126,Optus,0,1,0,1,1,0,0,0
20120126,O2 UK Ltd.,0,0,0,1,0,0,0,0
20120126,NTT DOCOMO,0,2,0,2,2,0,0,0
20120126,Movistar,0,0,0,1,0,0,0,0
20120126,MobileOne,0,0,0,1,0,0,0,0
20120126,Megafon,0,1,0,1,1,0,0,0
20120126,M-Tel GSM BG,0,0,0,1,0,0,0,0
20120126,KPN Telecom B.V.,0,1,0,1,1,0,0,0
20120126,Hutchison 3G Austria,0,0,0,4,0,0,0,0
20120126,Globul,0,1,0,1,1,0,0,0
20120126,Globe Telecom,0,1,0,1,1,0,0,0
20120126,E-Plus Mobilfunk GmbH & Co. KG,0,140,0,197,132,1,1,16
20120126,China Mobile,0,1,0,2,1,0,0,0
20120126,Bouygues Telecom,0,1,0,1,1,0,0,0
20120126,Bell Mobility,0,0,0,1,0,0,0,0
20120126,Aircel Ltd.,0,0,0,1,0,0,0,0
20120125,unknown,0,0,0,295,0,0,0,0
20120125,o2,4,376,3,584,363,6,6,11
20120125,Xfera,0,1,0,1,1,0,0,0
20120125,Vodafone - RO,0,0,0,1,0,0,0,0
20120125,Vodafone - CH,0,1,0,9,1,0,0,0
20120125,Vodafone - AT,0,1,0,4,1,0,0,0
20120125,Vodafone,2,144,2,194,139,1,1,0
20120125,UNKNOWN,3,150,3,208,138,0,0,2
20120125,Telekom,1,177,1,241,172,0,0,3
20120125,Telecom Italia Mobile (TIM),0,0,0,1,0,0,0,0
20120125,Teleacre Cel,0,0,0,1,0,0,0,0
20120125,Tele2 Sverige AB,0,1,0,2,1,0,0,0
20120125,TDC Switzerland AG,0,1,0,5,1,0,0,0
20120125,T-Mobile - PL,0,0,0,1,0,0,0,0
20120125,T-Mobile - MK,0,1,0,1,1,0,0,0
20120125,T-Mobile - AT,0,0,0,1,0,0,0,0
20120125,Sonofon,0,1,0,1,1,0,0,0
20120125,SK Telecom,0,1,0,1,1,0,0,0
20120125,Pannon GSM,0,0,0,1,0,0,0,0
20120125,Orange,0,1,0,1,0,0,0,0
20120125,Optus,1,1,1,1,1,0,0,0
20120125,O2 UK Ltd.,0,0,0,1,0,0,0,0
20120125,NTT DOCOMO,0,2,0,2,2,0,0,0
20120125,Movistar,0,0,0,1,0,0,0,0
20120125,MobileOne,0,0,0,1,0,0,0,0
20120125,Mobifone,0,0,0,1,0,0,0,0
20120125,Megafon,0,1,0,1,1,0,0,0
20120125,M-Tel GSM BG,0,0,0,1,0,0,0,0
20120125,KPN Telecom B.V.,0,1,0,1,1,0,0,0
20120125,Hutchison 3G Austria,0,0,0,4,0,0,0,0
20120125,Globul,1,1,1,1,1,0,0,0
20120125,Globe Telecom,0,2,0,2,2,0,0,0
20120125,E-Plus Mobilfunk GmbH & Co. KG,3,140,3,198,133,3,2,0
20120125,China Mobile,0,1,0,2,1,0,0,0
20120125,Bouygues Telecom,0,1,0,1,1,0,0,0
20120125,Bell Mobility,0,0,0,1,0,0,0,0
20120125,Aircel Ltd.,0,0,0,1,0,0,0,0
20120124,unknown,1,0,0,290,0,0,0,0
20120124,o2,3,369,3,571,358,0,0,3
20120124,Xfera,0,1,0,1,1,0,0,0
20120124,Vodafone - RO,0,0,0,1,0,0,0,0
20120124,Vodafone - CH,0,1,0,10,1,0,0,0
20120124,Vodafone - AT,0,2,0,5,2,0,0,0
20120124,Vodafone,1,137,1,181,132,1,1,2
20120124,UNKNOWN,3,162,3,233,152,1,1,1
20120124,Telekom,0,170,0,235,164,1,0,0
20120124,Telefónica,0,0,0,1,0,0,0,0
20120124,Telecom Italia Mobile (TIM),0,0,0,1,0,0,0,0
20120124,Teleacre Cel,0,0,0,1,0,0,0,0
20120124,Tele2 Sverige AB,0,1,0,2,1,0,0,0
20120124,TDC Switzerland AG,0,1,0,5,1,0,0,0
20120124,T-Mobile - PL,0,0,0,1,0,0,0,0
20120124,T-Mobile - MK,0,1,0,1,1,0,0,0
20120124,T-Mobile - AT,0,0,0,2,0,0,0,0
20120124,Sonofon,0,1,0,1,1,0,0,0
20120124,SK Telecom,0,1,0,1,1,0,0,0
20120124,Pannon GSM,0,0,0,1,0,0,0,0
20120124,Orange,0,1,0,1,0,0,0,0
20120124,O2 UK Ltd.,0,0,0,1,0,0,0,0
20120124,NTT DOCOMO,0,2,0,2,2,0,0,0
20120124,MobileOne,0,0,0,1,0,0,0,0
20120124,Mobifone,0,0,0,1,0,0,0,0
20120124,Megafon,0,1,0,1,1,0,0,0
20120124,M-Tel GSM BG,0,0,0,1,0,0,0,0
20120124,KPN Telecom B.V.,0,1,0,1,1,0,0,0
20120124,Hutchison 3G Austria,0,0,0,4,0,0,0,0
20120124,Globe Telecom,0,2,0,2,2,0,0,0
20120124,E-Plus Mobilfunk GmbH & Co. KG,2,139,1,193,131,0,0,2
20120124,China Mobile,0,1,0,2,1,0,0,0
20120124,Bouygues Telecom,0,1,0,1,1,0,0,0
20120124,Bell Mobility,0,0,0,1,0,0,0,0
20120124,Aircel Ltd.,0,0,0,1,0,0,0,0
20120123,unknown,2,0,2,288,0,0,0,0
20120123,o2,4,366,3,570,355,1,1,5
20120123,Xfera,0,1,0,1,1,0,0,0
20120123,Vodafone - RO,0,0,0,1,0,0,0,0
20120123,Vodafone - CH,0,1,0,10,1,0,0,0
20120123,Vodafone - AT,0,2,0,5,2,0,0,0
20120123,Vodafone,1,136,1,179,131,0,0,5
20120123,UNKNOWN,1,158,1,230,147,1,1,2
20120123,Telekom,2,171,1,237,166,1,1,4
20120123,Telefónica,0,0,0,1,0,0,0,0
20120123,Telecom Italia Mobile (TIM),0,0,0,1,0,0,0,0
20120123,Tele2 Sverige AB,0,1,0,2,1,0,0,0
20120123,TDC Switzerland AG,0,1,0,4,1,0,0,0
20120123,T-Mobile - PL,0,0,0,1,0,0,0,0
20120123,T-Mobile - MK,0,1,0,1,1,0,0,0
20120123,T-Mobile - AT,0,0,0,1,0,0,0,0
20120123,Sonofon,0,1,0,1,1,0,0,0
20120123,SK Telecom,0,1,0,1,1,0,0,0
20120123,Pannon GSM,0,0,0,1,0,0,0,0
20120123,Orange,0,2,0,2,1,0,0,0
20120123,O2 UK Ltd.,0,0,0,1,0,0,0,0
20120123,NTT DOCOMO,0,2,0,2,2,0,0,0
20120123,MobileOne,0,0,0,1,0,0,0,0
20120123,Mobifone,0,0,0,1,0,0,0,0
20120123,Megafon,0,1,0,1,1,0,0,0
20120123,M-Tel GSM BG,0,0,0,1,0,0,0,0
20120123,KPN Telecom B.V.,0,1,0,1,1,0,0,0
20120123,Hutchison 3G Austria,0,0,0,4,0,0,0,0
20120123,Globe Telecom,0,2,0,2,2,0,0,0
20120123,E-Plus Mobilfunk GmbH & Co. KG,2,139,2,193,132,0,0,2
20120123,China Mobile,0,1,0,2,1,0,0,0
20120123,Bouygues Telecom,0,1,0,1,1,0,0,0
20120123,Bell Mobility,0,0,0,1,0,0,0,0
20120123,Aircel Ltd.,0,0,0,1,0,0,0,0
20120122,unknown,0,0,0,282,0,0,0,0
20120122,o2,3,353,3,561,344,3,2,6
20120122,Xfera,0,1,0,1,1,0,0,0
20120122,Vodafone - RO,0,0,0,1,0,0,0,0
20120122,Vodafone - CH,0,1,0,10,1,0,0,0
20120122,Vodafone - AT,0,2,0,5,2,0,0,0
20120122,Vodafone,2,135,2,180,131,0,0,1
20120122,UNKNOWN,1,179,1,243,166,0,0,5
20120122,Telekom,2,171,2,235,166,0,0,2
20120122,Telefónica,0,0,0,1,0,0,0,0
20120122,Telecom Italia Mobile (TIM),0,0,0,1,0,0,0,0
20120122,Tele2 Sverige AB,0,1,0,2,1,0,0,0
20120122,TDC Switzerland AG,0,1,0,5,1,0,0,0
20120122,T-Mobile - PL,0,0,0,1,0,0,0,0
20120122,T-Mobile - MK,0,1,0,1,1,0,0,0
20120122,T-Mobile - AT,0,0,0,2,0,0,0,0
20120122,Sonofon,0,1,0,1,1,0,0,0
20120122,SK Telecom,0,1,0,1,1,0,0,0
20120122,Pannon GSM,0,0,0,1,0,0,0,0
20120122,Orange Communications SA,0,1,0,1,1,0,0,0
20120122,Orange,0,2,0,2,1,0,0,0
20120122,O2 UK Ltd.,0,0,0,1,0,0,0,0
20120122,NTT DOCOMO,0,1,0,1,1,0,0,0
20120122,MobileOne,0,0,0,1,0,0,0,0
20120122,Mobifone,0,0,0,1,0,0,0,0
20120122,Megafon,0,1,0,1,1,0,0,0
20120122,M-Tel GSM BG,0,0,0,1,0,0,0,0
20120122,KPN Telecom B.V.,0,1,0,1,1,0,0,0
20120122,Hutchison 3G Austria,0,0,0,4,0,0,0,0
20120122,Globe Telecom,0,2,0,2,2,0,0,0
20120122,E-Plus Mobilfunk GmbH & Co. KG,0,126,0,183,120,0,0,5
20120122,China Mobile,0,1,0,2,1,0,0,0
20120122,CTMR Cel,0,1,0,1,1,0,0,0
20120122,Bouygues Telecom,0,1,0,1,1,0,0,0
20120122,Bell Mobility,0,0,0,1,0,0,0,0
20120122,Aircel Ltd.,0,0,0,1,0,0,0,0
20120121,unknown,0,0,0,282,0,0,0,0
20120121,o2,0,356,0,570,346,0,0,4
20120121,Xfera,0,2,0,2,2,0,0,0
20120121,Vodafone - RO,0,0,0,1,0,0,0,0
20120121,Vodafone - CH,0,1,0,9,1,0,0,0
20120121,Vodafone - AT,0,1,0,4,1,0,0,0
20120121,Vodafone,1,133,0,180,130,1,1,2
20120121,UNKNOWN,1,165,1,224,150,0,0,2
20120121,Telekom,0,165,0,229,160,0,0,2
20120121,Telefónica,0,0,0,1,0,0,0,0
20120121,Telecom Italia Mobile (TIM),0,0,0,1,0,0,0,0
20120121,Tele2 Sverige AB,0,1,0,2,1,0,0,0
20120121,TDC Switzerland AG,0,1,0,4,1,0,0,0
20120121,T-Mobile - PL,0,0,0,1,0,0,0,0
20120121,T-Mobile - MK,0,1,0,1,1,0,0,0
20120121,T-Mobile - AT,0,0,0,2,0,0,0,0
20120121,Sonofon,0,1,0,1,1,0,0,0
20120121,SK Telecom,0,1,0,1,1,0,0,0
20120121,Pannon GSM,0,0,0,1,0,0,0,0
20120121,Orange Communications SA,0,1,0,1,1,0,0,0
20120121,Orange,0,3,0,3,2,0,0,0
20120121,O2 UK Ltd.,0,0,0,1,0,0,0,0
20120121,NTT DOCOMO,0,1,0,1,1,0,0,0
20120121,MobileOne,0,0,0,1,0,0,0,0
20120121,Mobifone,0,0,0,1,0,0,0,0
20120121,Megafon,0,1,0,1,1,0,0,0
20120121,M-Tel GSM BG,0,0,0,1,0,0,0,0
20120121,KPN Telecom B.V.,0,1,0,1,1,0,0,0
20120121,Hutchison 3G Austria,0,0,0,4,0,0,0,0
20120121,Globe Telecom,0,2,0,2,2,0,0,0
20120121,E-Plus Mobilfunk GmbH & Co. KG,1,133,1,190,127,1,1,1
20120121,China Mobile,0,1,0,2,1,0,0,0
20120121,CTMR Cel,0,1,0,1,1,0,0,0
20120121,Bouygues Telecom,0,1,0,1,1,0,0,0
20120121,Bell Mobility,0,0,0,1,0,0,0,0
20120121,Aircel Ltd.,0,0,0,1,0,0,0,0
20120120,unknown,1,0,0,281,0,0,0,0
20120120,o2,4,363,3,577,351,3,2,9
20120120,Xfera,0,2,0,2,2,0,0,0
20120120,Vodafone - RO,0,0,0,1,0,0,0,0
20120120,Vodafone - CH,0,1,0,9,1,0,0,0
20120120,Vodafone - AT,0,1,0,4,1,0,0,0
20120120,Vodafone,1,131,1,179,127,2,2,1
20120120,UNKNOWN,6,154,4,208,144,0,0,2
20120120,Telekom,2,175,2,244,170,1,1,5
20120120,Telefónica,0,0,0,1,0,0,0,0
20120120,Telecom Italia Mobile (TIM),0,0,0,1,0,0,0,0
20120120,Tele2 Sverige AB,0,1,0,2,1,0,0,0
20120120,TDC Switzerland AG,0,1,0,4,1,0,0,0
20120120,T-Mobile - PL,0,0,0,1,0,0,0,0
20120120,T-Mobile - MK,0,1,0,1,1,0,0,0
20120120,T-Mobile - AT,0,0,0,2,0,0,0,0
20120120,Sonofon,0,1,0,1,1,0,0,0
20120120,SK Telecom,0,1,0,1,1,0,0,0
20120120,Orange Communications SA,0,1,0,1,1,0,0,0
20120120,Orange,0,3,0,3,2,0,0,0
20120120,O2 UK Ltd.,0,0,0,1,0,0,0,0
20120120,NTT DOCOMO,0,1,0,1,1,0,0,0
20120120,MobileOne,0,0,0,1,0,0,0,0
20120120,Mobifone,0,0,0,1,0,0,0,0
20120120,Megafon,0,1,0,1,1,0,0,0
20120120,M-Tel GSM BG,0,0,0,1,0,0,0,0
20120120,KPN Telecom B.V.,0,1,0,1,1,0,0,0
20120120,Hutchison 3G Austria,0,0,0,4,0,0,0,0
20120120,Globe Telecom,0,2,0,2,2,0,0,0
20120120,E-Plus Mobilfunk GmbH & Co. KG,0,130,0,185,122,0,0,4
20120120,China Mobile,0,1,0,2,1,0,0,0
20120120,CTMR Cel,0,1,0,1,1,0,0,1
20120120,Bouygues Telecom,0,1,0,1,1,0,0,0
20120120,Bell Mobility,0,0,0,1,0,0,0,0
20120120,Aircel Ltd.,0,0,0,1,0,0,0,0
20120119,unknown,0,0,0,275,0,0,0,0
20120119,o2,1,367,1,579,356,5,5,16
20120119,Xfera,0,1,0,1,1,0,0,0
20120119,Vodafone - RO,0,0,0,1,0,0,0,0
20120119,Vodafone - CH,0,1,0,9,1,0,0,0
20120119,Vodafone - AT,0,1,0,4,1,0,0,0
20120119,Vodafone,1,133,1,177,129,0,0,9
20120119,UNKNOWN,6,139,5,198,130,1,1,8
20120119,Telekom,3,177,3,247,173,3,3,5
20120119,Telefónica,0,0,0,1,0,0,0,0
20120119,Telecom Italia Mobile (TIM),0,0,0,1,0,0,0,0
20120119,Tele2 Sverige AB,0,1,0,2,1,0,0,0
20120119,TDC Switzerland AG,0,1,0,5,1,0,0,0
20120119,T-Mobile - PL,0,0,0,1,0,0,0,0
20120119,T-Mobile - MK,0,1,0,1,1,0,0,0
20120119,T-Mobile - AT,0,0,0,2,0,0,0,0
20120119,Sonofon,0,1,0,1,1,0,0,0
20120119,SK Telecom,0,1,0,1,1,0,0,0
20120119,Orange Communications SA,0,1,0,1,1,0,0,0
20120119,Orange,0,2,0,2,1,0,0,0
20120119,O2 UK Ltd.,0,0,0,1,0,0,0,0
20120119,NTT DOCOMO,0,1,0,1,1,0,0,0
20120119,MobileOne,0,0,0,1,0,0,0,0
20120119,Mobifone,0,0,0,1,0,0,0,0
20120119,Megafon,0,1,0,1,1,0,0,0
20120119,M-Tel GSM BG,0,0,0,1,0,0,0,0
20120119,KPN Telecom B.V.,0,1,0,1,1,0,0,0
20120119,Hutchison 3G Austria,0,0,0,4,0,0,0,0
20120119,Globe Telecom,0,2,0,2,2,0,0,0
20120119,E-Plus Mobilfunk GmbH & Co. KG,0,134,0,189,127,0,0,6
20120119,China Mobile,0,1,0,2,1,0,0,0
20120119,CTMR Cel,0,1,0,1,1,0,0,0
20120119,Bouygues Telecom,0,1,0,1,1,0,0,0
20120119,Bell Mobility,1,0,1,1,0,1,1,0
20120119,Aircel Ltd.,0,0,0,1,0,0,0,0
20120118,unknown,0,0,0,270,0,0,0,1
20120118,o2,5,370,4,573,360,3,3,23
20120118,Xfera,0,1,0,1,1,0,0,0
20120118,Vodafone - RO,0,0,0,1,0,0,0,0
20120118,Vodafone - CH,0,1,0,8,1,0,0,0
20120118,Vodafone - AT,0,1,0,4,1,0,0,0
20120118,Vodafone,1,131,1,175,126,2,2,7
20120118,UNKNOWN,2,144,1,210,136,0,0,7
20120118,Telekom,1,178,1,245,174,2,1,9
20120118,Telefónica,0,0,0,1,0,0,0,0
20120118,Telecom Italia Mobile (TIM),0,0,0,1,0,0,0,0
20120118,Tele2 Sverige AB,0,1,0,2,1,0,0,0
20120118,TDC Switzerland AG,0,1,0,4,1,0,0,0
20120118,T-Mobile - PL,0,0,0,1,0,0,0,0
20120118,T-Mobile - MK,0,1,0,1,1,0,0,0
20120118,T-Mobile - AT,0,0,0,1,0,0,0,0
20120118,Sonofon,0,1,0,1,1,0,0,0
20120118,SK Telecom,0,1,0,1,1,0,0,0
20120118,Orange Communications SA,0,1,0,1,1,0,0,0
20120118,Orange,0,2,0,2,1,0,0,0
20120118,O2 UK Ltd.,0,0,0,1,0,0,0,0
20120118,NTT DOCOMO,0,1,0,1,1,0,0,0
20120118,MobileOne,0,0,0,1,0,0,0,0
20120118,Mobifone,0,0,0,1,0,0,0,0
20120118,Megafon,0,1,0,1,1,0,0,0
20120118,M-Tel GSM BG,0,0,0,1,0,0,0,0
20120118,KPN Telecom B.V.,0,1,0,1,1,0,0,0
20120118,Hutchison 3G Austria,0,0,0,4,0,0,0,0
20120118,Globe Telecom,0,2,0,2,2,0,0,0
20120118,Entel Telefonica Móvil,0,0,0,1,0,0,0,0
20120118,E-Plus Mobilfunk GmbH & Co. KG,1,125,1,183,118,1,1,8
20120118,China Mobile,0,1,0,2,1,0,0,0
20120118,CTMR Cel,0,1,0,1,1,0,0,0
20120118,Bouygues Telecom,0,1,0,1,1,0,0,0
20120118,Aircel Ltd.,0,0,0,1,0,0,0,0
20120117,unknown,0,0,0,269,0,0,0,2
20120117,o2,5,362,5,567,352,5,5,35
20120117,Xfera,0,1,0,1,1,0,0,0
20120117,Vodafone - RO,0,0,0,1,0,0,0,0
20120117,Vodafone - CH,0,1,0,9,1,0,0,0
20120117,Vodafone - AT,0,1,0,4,1,0,0,0
20120117,Vodafone,0,133,0,172,128,0,0,15
20120117,UNKNOWN,0,142,0,203,135,1,1,20
20120117,Telekom,0,180,0,245,175,1,1,15
20120117,Telefónica,0,0,0,1,0,0,0,0
20120117,Telecom Italia Mobile (TIM),0,0,0,1,0,0,0,0
20120117,Tele2 Sverige AB,0,1,0,2,1,0,0,0
20120117,TDC Switzerland AG,0,1,0,3,1,0,0,0
20120117,T-Mobile - PL,0,0,0,1,0,0,0,0
20120117,T-Mobile - MK,0,1,0,1,1,0,0,0
20120117,T-Mobile - AT,0,0,0,2,0,0,0,0
20120117,Sonofon,0,1,0,1,1,0,0,1
20120117,SK Telecom,0,1,0,1,1,0,0,0
20120117,Pannon GSM,0,0,0,1,0,0,0,0
20120117,Orange Communications SA,0,1,0,1,1,0,0,1
20120117,Orange,0,2,0,2,1,0,0,0
