# -------------------------------------------------------
# App: de.tum.in.tumcampus, date: 20110713-20120509
# -------------------------------------------------------

date,carrier,daily_device_installs,active_device_installs,daily_user_installs,total_user_installs,active_user_installs,daily_device_uninstalls,daily_user_uninstalls,daily_device_upgrades
20120508,Hutchison 3G Austria,0,2,0,11,2,0,0,0
20120508,Hutchinson Max Telecom,0,0,0,1,0,0,0,0
20120508,Globul,0,0,0,1,0,0,0,0
20120508,Escotel Mobile Communications Pvt Ltd.,0,0,0,1,0,0,0,0
20120508,E-Plus,0,118,0,260,111,2,2,0
20120508,Cosmote,0,0,0,1,0,0,0,0
20120508,Cosmorom,0,1,0,0,0,0,0,0
20120508,Chungwa Telecom,0,1,0,1,1,0,0,0
20120508,China Mobile,0,2,0,4,2,0,0,0
20120508,CTMR Cel,0,1,0,2,1,0,0,0
20120508,CLARO ARGENTINA,0,0,0,1,0,0,0,0
20120508,Bouygues Telecom,0,0,0,1,0,0,0,0
20120508,Bell Mobility,0,0,0,1,0,0,0,0
20120508,Android Emulator,0,0,0,2,0,0,0,0
20120508,Aircel Ltd.,0,0,0,1,0,0,0,0
20120508,AT&T,0,0,0,1,0,0,0,0
20120508,A1,0,1,0,3,1,0,0,0
20120507,unknown,0,0,0,11,0,0,0,0
20120507,swisscom,0,3,0,14,3,0,0,0
20120507,o2,3,411,3,821,399,2,2,7
20120507,Xfera,0,1,0,2,1,0,0,0
20120507,Vodafone - RO,0,0,0,1,0,0,0,0
20120507,Vodafone - IT,0,1,0,1,1,0,0,0
20120507,Vodafone - GR,0,0,0,1,0,0,0,0
20120507,Vodafone - ES,0,1,0,1,1,0,0,0
20120507,Vodafone - DE,2,159,1,278,155,1,1,3
20120507,UNKNOWN,0,207,0,431,186,0,0,3
20120507,Tunisie Telecom,0,0,0,1,0,0,0,0
20120507,Telekom,1,201,0,348,196,1,1,1
20120507,Telecom Italia Mobile (TIM),0,0,0,2,0,0,0,0
20120507,Tele2 Sverige AB,0,1,0,2,1,0,0,0
20120507,TELCEL,0,0,0,2,0,0,0,0
20120507,TDC Switzerland AG,0,2,0,6,2,0,0,1
20120507,T-Mobile - US,0,1,0,2,1,0,0,0
20120507,T-Mobile - PL,0,0,0,1,0,0,0,0
20120507,T-Mobile - AT,0,0,0,4,0,0,0,0
20120507,Sonofon,0,1,0,2,1,0,0,0
20120507,Singtel,0,1,0,2,1,0,0,0
20120507,SK Telecom,0,1,0,1,1,0,0,0
20120507,SI Mobil,0,0,0,1,0,0,0,0
20120507,Roshan,0,0,0,1,0,0,0,0
20120507,Rogers Wireless,0,1,0,1,1,0,0,0
20120507,Plus GSM (Polkomtel S.A.),0,1,0,1,1,0,0,0
20120507,P&T Luxembourg,0,1,0,1,1,0,0,0
20120507,Orange Communications SA,0,1,0,3,1,0,0,0
20120507,Orange - FR,0,1,0,1,1,0,0,0
20120507,Orange - AT,0,3,0,5,2,0,0,0
20120507,O2 UK Ltd.,0,0,0,1,0,0,0,0
20120507,Natrindo (Lippo Telecom),0,1,0,1,1,0,0,0
20120507,NTT DOCOMO,0,1,0,1,1,0,0,0
20120507,Movistar,0,0,0,1,0,0,0,0
20120507,MobileOne,0,0,0,2,0,0,0,0
20120507,Mobile Telesystems,0,1,0,2,1,0,0,0
20120507,Mobifone,0,0,0,1,0,0,0,0
20120507,Megafon,0,2,0,2,2,0,0,0
20120507,M-Tel GSM BG,0,1,0,1,1,0,0,0
20120507,KT,0,0,0,1,0,0,0,0
20120507,Hutchison 3G UK Ltd.,0,1,0,4,1,0,0,0
20120507,Hutchison 3G Austria,0,2,0,11,2,0,0,0
20120507,Hutchinson Max Telecom,0,0,0,1,0,0,0,0
20120507,Globul,0,0,0,1,0,0,0,0
20120507,Escotel Mobile Communications Pvt Ltd.,0,0,0,1,0,0,0,0
20120507,E-Plus,1,121,1,265,114,3,3,5
20120507,Cosmote,0,0,0,1,0,0,0,0
20120507,Cosmorom,0,1,0,0,0,0,0,0
20120507,Chungwa Telecom,0,1,0,1,1,0,0,0
20120507,China Mobile,0,2,0,4,2,0,0,0
20120507,CTMR Cel,0,1,0,2,1,0,0,0
20120507,CLARO ARGENTINA,0,0,0,1,0,0,0,0
20120507,Bouygues Telecom,0,0,0,1,0,0,0,0
20120507,Bell Mobility,0,0,0,1,0,0,0,0
20120507,Android Emulator,0,0,0,2,0,0,0,0
20120507,Aircel Ltd.,0,0,0,1,0,0,0,0
20120507,AT&T,0,0,0,1,0,0,0,0
20120507,A1,0,1,0,3,1,0,0,0
20120506,unknown,0,0,0,11,0,0,0,0
20120506,swisscom,0,3,0,14,3,0,0,0
20120506,o2,1,418,1,820,406,0,0,4
20120506,Xfera,0,1,0,2,1,0,0,0
20120506,Vodafone - RO,0,0,0,1,0,0,0,0
20120506,Vodafone - IT,0,1,0,1,1,0,0,0
20120506,Vodafone - GR,0,0,0,1,0,0,0,0
20120506,Vodafone - ES,0,1,0,1,1,0,0,0
20120506,Vodafone - DE,1,161,1,277,157,0,0,5
20120506,UNKNOWN,1,202,0,431,181,1,1,3
20120506,Tunisie Telecom,0,0,0,1,0,0,0,0
20120506,Telekom,0,195,0,341,190,0,0,2
20120506,Telecom Italia Mobile (TIM),0,0,0,2,0,0,0,0
20120506,Tele2 Sverige AB,0,1,0,2,1,0,0,0
20120506,TELCEL,0,0,0,2,0,0,0,0
20120506,TDC Switzerland AG,0,2,0,6,2,0,0,0
20120506,T-Mobile - US,0,1,0,2,1,0,0,0
20120506,T-Mobile - PL,0,0,0,1,0,0,0,0
20120506,T-Mobile - AT,0,0,0,4,0,0,0,0
20120506,Sonofon,0,1,0,2,1,0,0,0
20120506,Singtel,0,1,0,2,1,0,0,0
20120506,SK Telecom,0,1,0,1,1,0,0,0
20120506,SI Mobil,0,0,0,1,0,0,0,0
20120506,Roshan,0,0,0,1,0,0,0,0
20120506,Rogers Wireless,0,1,0,1,1,0,0,0
20120506,Plus GSM (Polkomtel S.A.),0,1,0,1,1,0,0,0
20120506,P&T Luxembourg,0,1,0,1,1,0,0,0
20120506,Orange Communications SA,0,2,0,3,2,0,0,0
20120506,Orange - FR,0,1,0,1,1,0,0,0
20120506,Orange - AT,0,3,0,5,2,0,0,0
20120506,O2 UK Ltd.,0,0,0,1,0,0,0,0
20120506,Natrindo (Lippo Telecom),0,1,0,1,1,0,0,0
20120506,NTT DOCOMO,0,1,0,1,1,0,0,0
20120506,Movistar,0,0,0,1,0,0,0,0
20120506,MobileOne,0,0,0,2,0,0,0,0
20120506,Mobile Telesystems,0,1,0,2,1,0,0,0
20120506,Mobifone,0,0,0,1,0,0,0,0
20120506,Megafon,0,2,0,2,2,0,0,0
20120506,M-Tel GSM BG,0,1,0,1,1,0,0,0
20120506,KT,0,0,0,1,0,0,0,0
20120506,Hutchison 3G UK Ltd.,0,1,0,4,1,0,0,0
20120506,Hutchison 3G Austria,0,2,0,12,2,0,0,0
20120506,Hutchinson Max Telecom,0,0,0,1,0,0,0,0
20120506,Globul,0,0,0,1,0,0,0,0
20120506,Escotel Mobile Communications Pvt Ltd.,0,0,0,1,0,0,0,0
20120506,E-Plus,0,121,0,265,114,3,3,2
20120506,Cosmote,0,0,0,2,0,0,0,0
20120506,Cosmorom,0,1,0,0,0,0,0,0
20120506,Chungwa Telecom,0,1,0,1,1,0,0,0
20120506,China Mobile,0,2,0,4,2,0,0,0
20120506,CTMR Cel,0,1,0,2,1,0,0,0
20120506,CLARO ARGENTINA,0,0,0,1,0,0,0,0
20120506,Bouygues Telecom,0,0,0,1,0,0,0,0
20120506,Bell Mobility,0,0,0,1,0,0,0,0
20120506,Android Emulator,0,0,0,2,0,0,0,0
20120506,Amena,0,1,0,2,1,0,0,0
20120506,Aircel Ltd.,0,0,0,1,0,0,0,0
20120506,AT&T,0,0,0,1,0,0,0,0
20120506,A1,0,1,0,3,1,0,0,0
20120505,unknown,0,0,0,10,0,0,0,0
20120505,swisscom,0,2,0,13,2,0,0,0
20120505,o2,1,419,1,823,405,2,2,8
20120505,Xfera,0,1,0,2,1,0,0,0
20120505,Vodafone - RO,0,0,0,1,0,0,0,0
20120505,Vodafone - IT,0,1,0,1,1,0,0,0
20120505,Vodafone - GR,0,0,0,1,0,0,0,0
20120505,Vodafone - ES,0,1,0,1,1,0,0,0
20120505,Vodafone - DE,0,158,0,278,154,0,0,4
20120505,UNKNOWN,2,191,2,410,170,0,0,3
20120505,Tunisie Telecom,0,0,0,1,0,0,0,0
20120505,Telekom,0,200,0,347,195,0,0,2
20120505,Telecom Italia Mobile (TIM),0,0,0,2,0,0,0,0
20120505,Tele2 Sverige AB,0,1,0,2,1,0,0,0
20120505,TELCEL,0,0,0,2,0,0,0,0
20120505,TDC Switzerland AG,0,2,0,7,2,0,0,0
20120505,T-Mobile - US,0,1,0,2,1,0,0,0
20120505,T-Mobile - PL,0,0,0,1,0,0,0,0
20120505,T-Mobile - AT,0,0,0,3,0,0,0,0
20120505,Sonofon,0,1,0,2,1,0,0,0
20120505,Singtel,0,1,0,2,1,0,0,0
20120505,SK Telecom,0,1,0,1,1,0,0,0
20120505,SI Mobil,0,0,0,1,0,0,0,0
20120505,Roshan,0,0,0,1,0,0,0,0
20120505,Rogers Wireless,0,1,0,1,1,0,0,0
20120505,Plus GSM (Polkomtel S.A.),0,1,0,1,1,0,0,0
20120505,P&T Luxembourg,0,1,0,1,1,0,0,0
20120505,Orange Communications SA,0,2,0,3,2,0,0,0
20120505,Orange - FR,0,1,0,1,1,0,0,0
20120505,Orange - AT,0,4,0,6,3,0,0,0
20120505,O2 UK Ltd.,0,0,0,1,0,0,0,0
20120505,Natrindo (Lippo Telecom),0,1,0,1,1,0,0,0
20120505,NTT DOCOMO,0,1,0,1,1,0,0,0
20120505,Movistar,0,0,0,1,0,0,0,0
20120505,MobileOne,0,0,0,2,0,0,0,0
20120505,Mobile Telesystems,0,1,0,2,1,0,0,0
20120505,Mobifone,0,0,0,1,0,0,0,0
20120505,Megafon,0,2,0,2,2,0,0,0
20120505,M-Tel GSM BG,0,1,0,1,1,0,0,1
20120505,KT,0,0,0,1,0,0,0,0
20120505,Hutchison 3G UK Ltd.,0,0,0,3,0,0,0,0
20120505,Hutchison 3G Austria,0,2,0,12,2,0,0,0
20120505,Hutchinson Max Telecom,0,0,0,1,0,0,0,0
20120505,Globul,0,0,0,1,0,0,0,0
20120505,Escotel Mobile Communications Pvt Ltd.,0,0,0,1,0,0,0,0
20120505,E-Plus,1,130,0,276,124,1,1,4
20120505,Cosmote,0,0,0,2,0,0,0,0
20120505,Cosmorom,0,1,0,0,0,0,0,0
20120505,Chungwa Telecom,0,1,0,1,1,0,0,0
20120505,China Mobile,0,2,0,4,2,0,0,0
20120505,CTMR Cel,0,1,0,2,1,0,0,0
20120505,CLARO ARGENTINA,0,0,0,1,0,0,0,0
20120505,Bouygues Telecom,0,0,0,1,0,0,0,0
20120505,Bell Mobility,0,0,0,1,0,0,0,0
20120505,Android Emulator,0,0,0,2,0,0,0,0
20120505,Amena,0,1,0,2,1,0,0,0
20120505,Aircel Ltd.,0,0,0,1,0,0,0,0
20120505,AT&T,0,0,0,1,0,0,0,0
20120505,A1,0,1,0,3,1,0,0,0
20120504,unknown,0,0,0,10,0,0,0,0
20120504,swisscom,0,1,0,13,1,0,0,0
20120504,o2,0,422,0,828,408,3,3,15
20120504,Xfera,0,1,0,2,1,0,0,0
20120504,Vodafone - RO,0,0,0,1,0,0,0,0
20120504,Vodafone - IT,0,1,0,1,1,0,0,0
20120504,Vodafone - GR,0,0,0,1,0,0,0,0
20120504,Vodafone - ES,0,1,0,1,1,0,0,0
20120504,Vodafone - DE,4,161,3,282,157,1,1,4
20120504,UNKNOWN,0,187,0,402,167,0,0,3
20120504,Tunisie Telecom,0,0,0,1,0,0,0,0
20120504,Telekom,1,200,1,346,195,0,0,3
20120504,Telecom Italia Mobile (TIM),0,0,0,2,0,0,0,0
20120504,Tele2 Sverige AB,0,1,0,2,1,0,0,0
20120504,TELCEL,0,0,0,2,0,0,0,0
20120504,TDC Switzerland AG,0,2,0,6,2,0,0,0
20120504,T-Mobile - US,0,1,0,2,1,0,0,0
20120504,T-Mobile - PL,0,0,0,1,0,0,0,0
20120504,T-Mobile - AT,0,0,0,3,0,0,0,0
20120504,Sonofon,0,1,0,2,1,0,0,0
20120504,Singtel,0,1,0,2,1,0,0,0
20120504,SK Telecom,0,1,0,1,1,0,0,0
20120504,SI Mobil,0,0,0,1,0,0,0,0
20120504,Roshan,0,0,0,1,0,0,0,0
20120504,Plus GSM (Polkomtel S.A.),0,1,0,1,1,0,0,0
20120504,Pannon GSM,0,0,0,1,0,0,0,0
20120504,P&T Luxembourg,0,1,0,1,1,0,0,0
20120504,Orange Communications SA,0,2,0,3,2,0,0,0
20120504,Orange - FR,0,1,0,1,1,0,0,0
20120504,Orange - AT,0,4,0,6,3,0,0,0
20120504,O2 UK Ltd.,0,0,0,1,0,0,0,0
20120504,Natrindo (Lippo Telecom),0,1,0,1,1,0,0,0
20120504,NTT DOCOMO,0,1,0,1,1,0,0,0
20120504,Movistar,0,0,0,1,0,0,0,0
20120504,MobileOne,0,0,0,2,0,0,0,0
20120504,Mobile Telesystems,0,1,0,2,1,0,0,1
20120504,Mobifone,0,0,0,1,0,0,0,0
20120504,Megafon,0,2,0,2,2,0,0,0
20120504,M-Tel GSM BG,0,1,0,1,1,0,0,0
20120504,KT,0,0,0,1,0,0,0,0
20120504,Hutchison 3G UK Ltd.,0,0,0,3,0,0,0,0
20120504,Hutchison 3G Austria,0,2,0,12,2,0,0,0
20120504,Hutchinson Max Telecom,0,0,0,1,0,0,0,0
20120504,Globul,0,0,0,1,0,0,0,0
20120504,Escotel Mobile Communications Pvt Ltd.,0,0,0,1,0,0,0,0
20120504,E-Plus,0,130,0,273,123,0,0,4
20120504,Cosmote,0,0,0,2,0,0,0,0
20120504,Cosmorom,0,1,0,0,0,0,0,0
20120504,Chungwa Telecom,0,1,0,1,1,0,0,0
20120504,China Mobile,0,2,0,4,2,0,0,0
20120504,CTMR Cel,0,1,0,2,1,0,0,0
20120504,CLARO ARGENTINA,0,0,0,1,0,0,0,0
20120504,Bouygues Telecom,0,0,0,1,0,0,0,0
20120504,Bell Mobility,0,0,0,1,0,0,0,0
20120504,Android Emulator,0,0,0,2,0,0,0,0
20120504,Amena,0,1,0,2,1,0,0,0
20120504,Aircel Ltd.,0,0,0,1,0,0,0,0
20120504,AT&T,0,0,0,1,0,0,0,0
20120504,A1,0,1,0,3,1,0,0,0
20120503,unknown,0,0,0,8,0,0,0,0
20120503,swisscom,0,1,0,13,1,0,0,0
20120503,o2,3,428,3,822,413,1,1,14
20120503,Xfera,0,1,0,2,1,0,0,0
20120503,Vodafone - RO,0,0,0,1,0,0,0,0
20120503,Vodafone - IT,0,1,0,1,1,0,0,0
20120503,Vodafone - GR,0,0,0,1,0,0,0,0
20120503,Vodafone - ES,0,1,0,1,1,0,0,0
20120503,Vodafone - DE,1,157,1,275,153,0,0,6
20120503,UNKNOWN,3,179,1,409,160,0,0,11
20120503,Tunisie Telecom,0,0,0,1,0,0,0,0
20120503,Telekom,1,197,1,344,192,1,1,5
20120503,Telecom Italia Mobile (TIM),0,0,0,2,0,0,0,0
20120503,Tele2 Sverige AB,0,1,0,2,1,0,0,0
20120503,TELCEL,0,0,0,2,0,0,0,0
20120503,TDC Switzerland AG,0,2,0,7,2,0,0,0
20120503,T-Mobile - US,0,1,0,2,1,0,0,0
20120503,T-Mobile - PL,0,0,0,1,0,0,0,0
20120503,T-Mobile - AT,0,0,0,3,0,0,0,0
20120503,Sonofon,0,1,0,2,1,0,0,0
20120503,Singtel,0,1,0,2,1,0,0,0
20120503,SK Telecom,0,1,0,1,1,0,0,0
20120503,SI Mobil,0,0,0,1,0,0,0,0
20120503,Roshan,0,0,0,1,0,0,0,0
20120503,Plus GSM (Polkomtel S.A.),0,1,0,1,1,0,0,1
20120503,Pannon GSM,0,0,0,1,0,0,0,0
20120503,P&T Luxembourg,0,1,0,1,1,0,0,0
20120503,Orange Communications SA,0,2,0,3,2,0,0,0
20120503,Orange - FR,0,1,0,1,1,0,0,0
20120503,Orange - AT,0,3,0,5,2,0,0,0
20120503,O2 UK Ltd.,0,0,0,1,0,0,0,0
20120503,Natrindo (Lippo Telecom),0,1,0,1,1,0,0,0
20120503,NTT DOCOMO,0,1,0,1,1,0,0,0
20120503,Movistar,0,0,0,1,0,0,0,0
20120503,MobileOne,0,0,0,2,0,0,0,0
20120503,Mobile Telesystems,0,1,0,2,1,0,0,0
20120503,Mobifone,0,0,0,1,0,0,0,0
20120503,Megafon,0,2,0,2,2,0,0,0
20120503,M-Tel GSM BG,0,1,0,1,1,0,0,0
20120503,KT,0,0,0,1,0,0,0,0
20120503,Hutchison 3G UK Ltd.,0,0,0,3,0,0,0,0
20120503,Hutchison 3G Austria,0,2,0,11,2,0,0,0
20120503,Hutchinson Max Telecom,0,0,0,1,0,0,0,0
20120503,Globul,0,0,0,1,0,0,0,0
20120503,GSMBIH,0,1,0,1,1,0,0,0
20120503,Escotel Mobile Communications Pvt Ltd.,0,0,0,1,0,0,0,0
20120503,E-Plus,0,137,0,276,130,0,0,5
20120503,Cosmote,0,0,0,2,0,0,0,0
20120503,Cosmorom,0,1,0,0,0,0,0,0
20120503,Chungwa Telecom,0,1,0,1,1,0,0,0
20120503,China Mobile,0,2,0,4,2,0,0,0
20120503,CTMR Cel,0,1,0,2,1,0,0,0
20120503,CLARO ARGENTINA,0,0,0,1,0,0,0,0
20120503,Bouygues Telecom,0,0,0,1,0,0,0,0
20120503,Bell Mobility,0,0,0,1,0,0,0,0
20120503,BCP,0,0,0,1,0,0,0,0
20120503,Android Emulator,0,0,0,2,0,0,0,0
20120503,Amena,0,1,0,2,1,0,0,0
20120503,Aircel Ltd.,0,0,0,1,0,0,0,0
20120503,AT&T,0,0,0,1,0,0,0,0
20120503,A1,0,1,0,3,1,0,0,0
20120502,unknown,0,0,0,7,0,0,0,0
20120502,swisscom,0,0,0,12,0,0,0,0
20120502,o2,6,430,4,822,415,2,2,18
20120502,Xfera,0,1,0,2,1,0,0,0
20120502,Vodafone - RO,0,1,0,2,1,0,0,0
20120502,Vodafone - IT,0,1,0,1,1,0,0,0
20120502,Vodafone - GR,0,0,0,1,0,0,0,0
20120502,Vodafone - ES,0,1,0,1,1,0,0,0
20120502,Vodafone - DE,1,158,0,272,153,1,1,12
20120502,UNKNOWN,3,182,2,410,162,3,2,12
20120502,Tunisie Telecom,0,0,0,1,0,0,0,0
20120502,Telekom,0,196,0,343,191,1,1,11
20120502,Telecom Italia Mobile (TIM),0,0,0,2,0,0,0,0
20120502,Tele2 Sverige AB,0,1,0,2,1,0,0,0
20120502,TELCEL,0,0,0,2,0,0,0,0
20120502,TDC Switzerland AG,0,2,0,6,2,0,0,0
20120502,T-Mobile - US,0,1,0,2,1,0,0,0
20120502,T-Mobile - PL,0,0,0,1,0,0,0,0
20120502,T-Mobile - AT,0,0,0,3,0,0,0,0
20120502,Sonofon,0,1,0,2,1,0,0,0
20120502,Singtel,0,1,0,2,1,0,0,0
20120502,SK Telecom,0,1,0,1,1,0,0,0
20120502,SI Mobil,0,0,0,1,0,0,0,0
20120502,Roshan,0,0,0,1,0,0,0,0
20120502,Plus GSM (Polkomtel S.A.),0,1,0,1,1,0,0,0
20120502,Pannon GSM,0,0,0,1,0,0,0,0
20120502,P&T Luxembourg,0,1,0,1,1,0,0,0
20120502,Orange Communications SA,0,2,0,3,2,0,0,0
20120502,Orange - FR,0,1,0,1,1,0,0,0
20120502,Orange - AT,0,3,0,5,2,0,0,0
20120502,O2 UK Ltd.,0,0,0,1,0,0,0,0
20120502,Natrindo (Lippo Telecom),0,1,0,1,1,0,0,0
20120502,NTT DOCOMO,0,1,0,1,1,0,0,0
20120502,Movistar,0,0,0,1,0,0,0,0
20120502,MobileOne,0,0,0,2,0,0,0,0
20120502,Mobile Telesystems,0,1,0,2,1,0,0,0
20120502,Mobifone,0,0,0,1,0,0,0,0
20120502,Megafon,0,2,0,2,2,0,0,0
20120502,M-Tel GSM BG,0,1,0,1,1,0,0,0
20120502,KT,0,0,0,1,0,0,0,0
20120502,Hutchison 3G UK Ltd.,0,0,0,3,0,0,0,0
20120502,Hutchison 3G Austria,0,2,0,11,2,0,0,0
20120502,Hutchinson Max Telecom,0,0,0,1,0,1,1,0
20120502,Globul,0,0,0,1,0,0,0,0
20120502,GSMBIH,0,1,0,1,1,0,0,0
20120502,Escotel Mobile Communications Pvt Ltd.,0,0,0,1,0,0,0,0
20120502,E-Plus,2,129,1,274,122,2,2,8
20120502,Cosmote,0,0,0,2,0,0,0,0
20120502,Cosmorom,0,1,0,0,0,0,0,0
20120502,Chungwa Telecom,0,1,0,1,1,0,0,0
20120502,China Mobile,0,2,0,4,2,0,0,0
20120502,CTMR Cel,0,1,0,2,1,0,0,0
20120502,CLARO ARGENTINA,0,0,0,1,0,0,0,0
20120502,Bouygues Telecom,0,0,0,1,0,0,0,0
20120502,Bell Mobility,0,0,0,1,0,0,0,0
20120502,Bec Line GSM,0,0,0,1,0,0,0,0
20120502,BCP,0,0,0,1,0,0,0,0
20120502,Android Emulator,0,0,0,2,0,0,0,0
20120502,Amena,0,1,0,2,1,0,0,0
20120502,Aircel Ltd.,0,0,0,1,0,0,0,0
20120502,AT&T,0,0,0,1,0,0,0,0
20120502,A1,0,1,0,3,1,0,0,0
20120501,unknown,0,0,0,7,0,0,0,0
20120501,swisscom,0,0,0,11,0,0,0,0
20120501,o2,2,421,0,810,407,1,1,37
20120501,Xfera,0,1,0,2,1,0,0,0
20120501,Vodafone - RO,0,1,0,2,1,0,0,0
20120501,Vodafone - IT,0,1,0,1,1,0,0,0
20120501,Vodafone - GR,0,0,0,1,0,0,0,0
20120501,Vodafone - ES,0,1,0,1,1,0,0,0
